id,from,to,priority,type,shape,spreadType
863793426#6,cluster_6568148781_6572827960_6572827962_6884069715_8285723079,cluster_6572827975_6572827976_6572827980_6572827981,3,highway.residential,"[5004.32, 2387.34]",center
863793426#8,cluster_6572827975_6572827976_6572827980_6572827981,6568148783,3,highway.residential,"[5004.32, 2387.34]",center
863793427#1,cluster_280772088_6572827985,286833778,3,highway.residential,"[4942.74, 2380.44]",center
863793428#0,367883823,cluster_6572827983_6572827984,3,highway.residential,"[4942.74, 2380.44]",center
863793429,8047385596,8047385594,5,highway.tertiary_link,"[4672.73, 2350.18]",center
863793430,8047385606,8047385604,5,highway.tertiary_link,"[4668.47, 2851.28]",center
866221631,8074011454,8074011453,7,highway.primary_link,"[5110.52, 3260.2]",center
866221637#1,cluster_7937930837_8074011492_8074011494_8074018926,8120367541,3,highway.residential,"[5097.61, 3238.09]",center
868307292,8093619958,8093619956,7,highway.primary_link,"[4990.26, 3182.44]",center
871810534,8120282299,8120282289,5,highway.tertiary_link,"[4512.82, 3116.04]",center
883292350#0,7938194051,883292350#0-AddedOffRampNode,12,highway.primary,"[4495.1, 3122.18]",center
883292350#0-AddedOffRampEdge,883292350#0-AddedOffRampNode,7938194052,12,highway.primary,"[5073.14, 3163.88]",center
883292350#1,7938194052,272513536,12,highway.primary,"[5065.49, 3163.55]",center
883292351,316874480,1642458567,11,highway.secondary,"[5060.72, 3157.56]",center
883292352#0,7938194031,4325416158,12,highway.primary,"[5060.97, 3152.39]",center
883292352#1-AddedOffRampEdge,883292352#1-AddedOffRampNode,7938194066,12,highway.primary,"[5062.17, 3150.07]",center
883292352#2,7938194066,7938194073,12,highway.primary,"[5070.16, 3169.2]",center
884703305,8227450787,8227450781,3,highway.residential,"[5066.87, 3193.12]",center
884703306,6317430317,8227450787,3,highway.residential,"[5290.03, 2491.84]",center
885610134#0,7650476435,7650476370,13,highway.trunk,"[5284.66, 2557.99]",center
885610134#11,6568869547,885610134#11-AddedOffRampNode,13,highway.trunk,"[5268.92, 2696.59]",center
885610134#11-AddedOffRampEdge,885610134#11-AddedOffRampNode,7650321653,13,highway.trunk,"[5266.11, 2708.21]",center
885610134#13,7650321653,456348661,13,highway.trunk,"[5175.02, 2983.33]",center
885610134#2,7650476410,7650476443,13,highway.trunk,"[5175.02, 2983.33]",center
885610134#3-AddedOnRampEdge,7650476443,885610134#3-AddedOnRampNode,13,highway.trunk,"[5109.53, 3105.33]",center
885610134#4,6568207772,885610134#4-AddedOffRampNode,13,highway.trunk,"[3760.94, 2958.03]",center
885610134#4-AddedOffRampEdge,885610134#4-AddedOffRampNode,6568869547,13,highway.trunk,"[3957.24, 2981.62]",center
885610137,7938194051,6572227434,12,highway.primary,"[3566.7, 2022.84]",center
885839350#0,7937914246,885839350#0-AddedOffRampNode,12,highway.primary,"[3302.01, 2918.29]",center
885839350#0-AddedOffRampEdge,885839350#0-AddedOffRampNode,7937914249,12,highway.primary,"[3216.52, 2908.08]",center
885839350#10,7937914249,6574259367,12,highway.primary,"[3545.85, 1782.15]",center
885839351#0,7937930888,8120282299,10,highway.tertiary,"[4842.53, 2436.5]",center
885839351#1,8120282299,7937930894,10,highway.tertiary,"[4665.19, 2420.4]",center
885948880#0,8707502428,6570524685,10,highway.tertiary,"[5607.27, 2594.83]",center
885948880#2,284142546,6280342310,10,highway.tertiary,"[5504.07, 2606.83]",center
885948880#3,6280342310,6280342316,10,highway.tertiary,"[5460.27, 2611.9]",center
885948880#4,6280342316,8279196060,10,highway.tertiary,"[5391.63, 2619.87]",center
885948880#5,8279196060,6287897741,10,highway.tertiary,"[5555.55, 2385.31]",center
886672181,8244864142,8244864140,7,highway.primary_link,"[5454.03, 2397.27]",center
886672184,8244864164,8244864162,7,highway.primary_link,"[5549.69, 2336.31]",center
886672185,8244864175,8244864173,7,highway.primary_link,"[5482.71, 2185.66]",center
886672194,8244890534,8244890532,6,highway.secondary_link,"[5454.14, 2110.51]",center
886672195,8244890543,8244890541,6,highway.secondary_link,"[5445.86, 2029.22]",center
888224697#0,7937930814,888224697#0-AddedOffRampNode,12,highway.primary,"[5525.27, 1789.73]",center
888224697#0-AddedOffRampEdge,888224697#0-AddedOffRampNode,7937930788,12,highway.primary,"[5482.35, 1795.02]",center
888224697#1,7937930788,7937930794,12,highway.primary,"[5379.27, 1808.36]",center
888224698#2,4325417602,6579942669,12,highway.primary,"[5541.57, 1933.8]",center
888224698#3,6579942669,7937930894,12,highway.primary,"[5462.5, 1754.96]",center
888224699#0,6570532649,4325418526,12,highway.primary,"[5457.06, 1747.89]",center
888224699#1,4325418526,7937296055,12,highway.primary,"[5452.95, 1746.64]",center
888224699#2,7937296055,7937296061,12,highway.primary,"[5422.98, 1982.06]",center
888807595#0,272513534,7938194065,12,highway.primary,"[5419.98, 1979.39]",center
888807595#1,888807595#1-AddedOnRampNode,6572227332,12,highway.primary,"[5410.74, 1883.22]",center
888807595#1-AddedOnRampEdge,7938194065,888807595#1-AddedOnRampNode,12,highway.primary,"[5390.67, 1876.5]",center
890774197#0,cluster_7937296083_8074011466_8074011468,7937296074,12,highway.primary,"[5388.19, 1875.44]",center
890774197#1-AddedOnRampEdge,7937296074,890774197#1-AddedOnRampNode,12,highway.primary,"[5386.29, 1873.98]",center
890774197#2,6274179314,8010633830,12,highway.primary,"[5379.27, 1808.36]",center
890774202#0,8278995373,6477298296,3,highway.residential,"[5481.14, 2887.94]",center
890774202#1,6477298296,cluster_3676648877_6274422665_6274422675_6274422676_8257585320,3,highway.residential,"[5420.53, 2895.19]",center
890774202#3,cluster_3676648877_6274422665_6274422675_6274422676_8257585320,cluster_6274422671_6274422672_6274422679_6274422680,3,highway.residential,"[5395.57, 2897.96]",center
890774202#5,cluster_6274422671_6274422672_6274422679_6274422680,cluster_6274422668_7130062668,3,highway.residential,"[5360.21, 2903.24]",center
894539276#0,7938194057,6574209413,12,highway.primary,"[3332.71, 1892.21]",center
894539276#1,6574209413,316874480,12,highway.primary,"[3348.74, 1748.13]",center
894539276#3,316874480,1887068725,12,highway.primary,"[3347.46, 1760.01]",center
894539276#4-AddedOnRampEdge,1887068725,894539276#4-AddedOnRampNode,12,highway.primary,"[3424.67, 2001.99]",center
894543017,7937930877,6273610477,12,highway.primary,"[5266.11, 2708.21]",center
894550194#3-AddedOffRampEdge,894550194#3-AddedOffRampNode,8010531615,6,highway.secondary_link,"[5257.36, 2701.26]",center
894550194#4,8010531615,8010531072,6,highway.secondary_link,"[4829.73, 2792.48]",center
894550195#0,8010531622,8010531616,6,highway.secondary_link,"[4845.93, 2656.12]",center
894550196#1,7938194057,8244890543,11,highway.secondary,"[5423.69, 2780.15]",center
894550196#3,8244890532,272513536,11,highway.secondary,"[5414.94, 2818.0]",center
894550197#0,272513534,8244890534,11,highway.secondary,"[5395.57, 2897.96]",center
894550197#2,8244890541,7938194073,11,highway.secondary,"[5432.71, 2737.58]",center
894550197#3-AddedOnRampEdge,7938194073,894550197#3-AddedOnRampNode,11,highway.secondary,"[5515.9, 2756.91]",center
894550197#7,6574209426,8010531606,11,highway.secondary,"[5537.78, 2762.79]",center
906984715#0,8010531599,7119891513,11,highway.secondary,"[5539.01, 2763.1]",center
906984715#1-AddedOffRampEdge,906984715#1-AddedOffRampNode,7650476445,11,highway.secondary,"[5539.47, 2763.28]",center
910813400,8457379286,8457379289,3,highway.residential,"[5540.28, 2764.97]",center
920075572,8771565330,8771565331,6,highway.secondary_link,"[5527.28, 2801.77]",center
923323988,6572492920,281659404,10,highway.tertiary,"[5452.11, 2654.3]",center
939240495,8700679548,8700679529,3,highway.residential,"[5471.03, 2462.4]",center
939250965#1,8700679586,8707502428,13,highway.trunk,"[5585.15, 2449.88]",center
939250966#0-AddedOffRampEdge,939250966#0-AddedOffRampNode,8235144867,13,highway.trunk,"[5603.01, 2448.46]",center
939250966#10,939250966#10-AddedOnRampNode,10143103170,13,highway.trunk,"[5335.13, 2044.94]",center
939250966#10-AddedOnRampEdge,7650321625,939250966#10-AddedOnRampNode,13,highway.trunk,"[5383.72, 1424.6]",center
939250966#13,10143103170,415861878,13,highway.trunk,"[5468.48, 1519.12]",center
939250966#14,415861878,8700679568,13,highway.trunk,"[5394.82, 1511.92]",center
939250966#2,8235144867,8235144868,13,highway.trunk,"[4319.29, 2034.23]",center
939250966#3,8235144868,7653646168,13,highway.trunk,"[3599.94, 1733.39]",center
939250966#5,7653646168,10143103202,13,highway.trunk,"[3594.64, 1787.11]",center
939250966#9,267610773,7650321625,13,highway.trunk,"[3585.22, 1879.93]",center
939250968,8700755094,8700679592,8,highway.trunk_link,"[4313.4, 2102.99]",center
939250969,8700679586,8700755101,8,highway.trunk_link,"[4591.76, 2134.76]",center
939250970,8700766893,8700755112,8,highway.trunk_link,"[5224.58, 2839.51]",center
939250971,8700679582,8700766829,8,highway.trunk_link,"[4578.18, 2339.6]",center
939250973,8700679568,939250973-AddedOffRampNode,13,highway.trunk,"[4568.45, 2426.15]",center
939250973-AddedOffRampEdge,939250973-AddedOffRampNode,8700766893,13,highway.trunk,"[4563.76, 2468.86]",center
939250978#0,8700766845,8700766829,13,highway.trunk,"[4531.64, 2757.54]",center
939250978#1,939250978#1-AddedOnRampNode,6572780120,13,highway.trunk,"[4522.04, 2840.67]",center
939250978#1-AddedOnRampEdge,8700766829,939250978#1-AddedOnRampNode,13,highway.trunk,"[4517.32, 2881.89]",center
939250979#1,8700766893,8700766885,13,highway.trunk,"[4498.95, 3028.25]",center
940974901#1,940974901#1-AddedOnRampNode,6569888039,12,highway.primary,"[4553.45, 1695.02]",center
940974901#1-AddedOnRampEdge,8244864162,940974901#1-AddedOnRampNode,12,highway.primary,"[4545.82, 1768.14]",center
940974902#0,286921499,940974902#0-AddedOffRampNode,13,highway.trunk,"[4283.46, 1817.76]",center
940974902#0-AddedOffRampEdge,940974902#0-AddedOffRampNode,2057540531,13,highway.trunk,"[4202.39, 1791.85]",center
940974903#0,8251953490,8871363612,13,highway.trunk,"[5303.3, 1776.98]",center
940974903#10,2879045565,442362883,13,highway.trunk,"[5218.33, 1767.26]",center
940974903#12,270749314,8700755094,13,highway.trunk,"[5208.48, 1766.17]",center
940974903#13,8700755094,8704535884,13,highway.trunk,"[5007.09, 1742.47]",center
940974903#2,8871363612,270749306,13,highway.trunk,"[4986.23, 1740.53]",center
940974903#3,940974903#3-AddedOnRampNode,8700679582,13,highway.trunk,"[4749.44, 1715.16]",center
940974903#3-AddedOnRampEdge,270749306,940974903#3-AddedOnRampNode,13,highway.trunk,"[4553.45, 1695.02]",center
940974903#7,8700679582,8989953659,13,highway.trunk,"[4360.52, 1673.5]",center
940974903#8,8989953659,8989953647,13,highway.trunk,"[4324.57, 1578.23]",center
940974903#9,8989953647,2879045565,13,highway.trunk,"[4313.94, 1656.72]",center
940974905#0,6570524689,8700679592,13,highway.trunk,"[4296.42, 1803.68]",center
940974905#1,8700679592,8700755112,13,highway.trunk,"[4165.33, 1953.22]",center
947245144,8768442918,8768432616,3,highway.residential,"[4224.78, 2684.53]",center
947628159#0,8771565283,8771565282,10,highway.tertiary,"[4230.59, 2685.19]",center
947628159#1,8771565282,8006884406,10,highway.tertiary,"[4374.32, 2701.5]",center
947628159#2,8006884406,8771565273,10,highway.tertiary,"[4380.07, 2702.15]",center
947628159#3,8771565273,8006884404,10,highway.tertiary,"[4562.85, 3286.37]",center
947628159#4,8006884404,8771565283,10,highway.tertiary,"[4532.62, 3316.16]",center
947628162#0,281659404,8771565313,10,highway.tertiary,"[4519.3, 3315.84]",center
947628162#3,8771565324,8771565322,10,highway.tertiary,"[4603.55, 3331.34]",center
947628164,8771565313,8771565331,6,highway.secondary_link,"[4593.63, 3332.52]",center
948610871,8871363615,8780545394,7,highway.primary_link,"[4522.12, 3389.88]",center
958778139#0,958778139#0-AddedOnRampNode,8700679594,13,highway.trunk,"[4507.53, 3388.61]",center
958778139#0-AddedOnRampEdge,8700755112,958778139#0-AddedOnRampNode,13,highway.trunk,"[2156.79, 2977.59]",center
958778139#1,8700679594,8780545394,13,highway.trunk,"[2184.31, 2942.62]",center
971350100,8989953645,8989953641,5,highway.tertiary_link,"[2249.42, 2353.04]",center
971350101#1,8989953660,8989953645,10,highway.tertiary,"[2199.94, 2817.81]",center
971350101#2,8989953645,8989953647,10,highway.tertiary,"[2204.64, 2769.78]",center
971350102#0,8989953659,8989953641,10,highway.tertiary,"[2221.95, 2673.43]",center
971350102#1,8989953641,8989953660,10,highway.tertiary,"[3251.01, 3099.11]",center
