id,from,to,priority,type,shape,spreadType
217281227,8771565221,6574209426,3,highway.residential,"2452.63,1532.26 2448.18,1534.03 2443.50,1535.06 2438.71,1535.32 2363.41,1528.54",center
217281228,6574209428,8771565221,3,highway.residential,"2364.04,1517.80 2434.64,1523.84 2439.61,1524.56 2444.35,1526.21 2447.38,1527.85 2450.16,1529.89 2452.63,1532.26",center
226118559#1,cluster_442349879_6572827937,280773633,3,highway.residential,"5160.62,1759.72 5167.82,1835.31",
234806527#0,cluster_6135315479_6570524743,2429384564,3,highway.residential,"4668.47,2851.28 4858.88,2872.61",
239788254#0,8574575776,6474887549,11,highway.secondary,"5593.82,3004.34 5590.93,2998.75 5587.12,2993.74 5582.49,2989.45 5577.20,2986.02 5573.45,2984.29 5569.54,2982.99 5565.50,2982.14 5561.40,2981.75 5488.56,2991.83 5392.18,3004.48 5331.67,3012.44 5307.01,3015.67 5297.59,3016.03 5288.17,3015.61 5281.30,3015.14",center
24958252#0,1853128814,24958252#0-AddedOffRampNode,11,highway.secondary,"1402.13,4443.79 1408.87,4446.36 1414.03,4447.23 1419.72,4447.08 1425.96,4445.70 1431.56,4443.05 1436.41,4439.18 1443.94,4432.00 1454.97,4421.67 1463.30,4412.57 1499.58,4372.87 1513.90,4357.22 1517.23,4353.58 1572.52,4293.11 1577.43,4287.73 1600.72,4262.27 1628.10,4232.32 1776.50,4072.02 1803.23,4043.46 1815.02,4030.16 1825.12,4019.34 1843.69,3998.22 1852.33,3988.19 1872.30,3965.51 1881.19,3954.57 1906.63,3926.02 1911.57,3919.13 1916.08,3913.47 1932.58,3895.40 1956.68,3869.64 1970.61,3853.94 1981.69,3841.94 1990.18,3830.75 2014.47,3794.11 2028.87,3770.49 2047.42,3739.34 2055.08,3724.04 2067.90,3699.02 2077.55,3677.91 2085.93,3658.36 2091.65,3642.97 2100.12,3621.10 2105.54,3603.13 2108.49,3592.28 2112.76,3574.59 2116.59,3553.69 2119.67,3534.35 2126.62,3496.94 2129.53,3474.90 2133.46,3451.94 2138.73,3414.29 2140.95,3389.44 2144.99,3356.17 2146.18,3341.10",center
24958252#0-AddedOffRampEdge,24958252#0-AddedOffRampNode,416931804,11,highway.secondary,"2147.78,3341.22 2155.64,3241.53",center
24958252#1,416931804,24958252#1-AddedOffRampNode,11,highway.secondary,"2154.04,3241.41 2160.13,3183.79 2162.15,3164.68 2164.42,3139.98",center
24958252#1-AddedOffRampEdge,24958252#1-AddedOffRampNode,7650476418,11,highway.secondary,"2166.01,3140.13 2170.25,3094.09 2172.40,3072.78 2174.55,3050.18 2174.19,3040.34",center
24958252#2,7650476418,271214710,11,highway.secondary,"2172.59,3040.39 2170.93,3033.82 2168.69,3027.47 2165.80,3021.37 2162.31,3015.60 2158.24,3010.23 2153.65,3005.29 2148.20,3002.00",center
25584523#1,cluster_276611979_367870746_6574844032_6574844033,cluster_278876208_367870942,3,highway.residential,"4105.37,1642.14 3908.62,1620.70",center
25584523#2,cluster_278876208_367870942,cluster_367888411_4325417675,3,highway.residential,"3908.62,1620.70 3848.71,1614.11",center
25584523#3,cluster_367888411_4325417675,cluster_367871079_6113839793,3,highway.residential,"3848.71,1614.11 3820.17,1610.99",center
25584523#4,cluster_367871079_6113839793,cluster_278876201_367870934,3,highway.residential,"3820.17,1610.99 3760.99,1605.20",center
25584523#5,cluster_278876201_367870934,cluster_278875048_367215316_6574844029_6574844030,3,highway.residential,"3760.99,1605.20 3568.11,1583.35",center
25584523#7,cluster_278875048_367215316_6574844029_6574844030,278875042,3,highway.residential,"3557.09,1582.13 3472.19,1573.64",center
25584525#1,cluster_278875048_367215316_6574844029_6574844030,cluster_313936546_367216417,3,highway.residential,"3568.11,1583.35 3559.63,1654.71",center
25584525#11,cluster_278875778_6574844055,cluster_278876633_6574844056,3,highway.residential,"3503.08,2161.72 3495.39,2238.44",center
25584525#12,cluster_278876633_6574844056,cluster_278875543_278875744_6574844061_6574844063,3,highway.residential,"3495.39,2238.44 3487.58,2307.28",center
25584525#14,cluster_278875543_278875744_6574844061_6574844063,cluster_2349727148_6574844065,3,highway.residential,"3486.38,2317.71 3478.28,2397.24",center
25584525#15,cluster_2349727148_6574844065,cluster_2349727150_6574844066,3,highway.residential,"3478.28,2397.24 3475.92,2420.47",center
25584525#16,cluster_2349727150_6574844066,cluster_278875325_361382924_367219860_367220220,3,highway.residential,"3475.92,2420.47 3467.21,2497.84",center
25584525#18,cluster_278875325_361382924_367219860_367220220,6574844071,3,highway.residential,"3466.00,2509.00 3458.14,2581.80",center
25584525#19,6574844071,cluster_278876865_543376980_6574844073_6574844074_6646262859,3,highway.residential,"3458.14,2581.80 3451.99,2640.76",center
25584525#2,cluster_313936546_367216417,cluster_278876199_367216502,3,highway.residential,"3559.63,1654.71 3551.78,1728.15",center
25584525#21,cluster_278876865_543376980_6574844073_6574844074_6646262859,cluster_278876867_367220803,3,highway.residential,"3450.43,2654.10 3444.97,2709.37 3436.70,2783.08",center
25584525#22,cluster_278876867_367220803,278877088,3,highway.residential,"3436.70,2783.08 3429.47,2852.79",center
25584525#23,278877088,cluster_287522801_442338119_6574844080_6574844081_6904513932,3,highway.residential,"3429.47,2852.79 3422.79,2917.23",center
25584525#25,cluster_287522801_442338119_6574844080_6574844081_6904513932,6571848917,3,highway.residential,"3421.61,2928.57 3417.48,2973.10 3417.99,2977.88 3421.06,2981.43",center
25584525#3,cluster_278876199_367216502,cluster_367888061_6279963928,3,highway.residential,"3551.78,1728.15 3545.85,1782.15",center
25584525#4,cluster_367888061_6279963928,cluster_276611155_367218275,3,highway.residential,"3545.85,1782.15 3535.82,1874.47",center
25584525#5,cluster_276611155_367218275,278876195,3,highway.residential,"3535.82,1874.47 3528.06,1947.23",center
25584525#6,278876195,cluster_367871992_543376977_6278666057_7205752204_7205752205,3,highway.residential,"3528.06,1947.23 3520.18,2014.12",center
25584525#8,cluster_367871992_543376977_6278666057_7205752204_7205752205,cluster_278875778_6574844055,3,highway.residential,"3518.96,2025.58 3517.04,2040.83 3513.87,2073.99 3513.45,2078.14 3503.08,2161.72",center
25584526#1,cluster_278875145_367195672_367207712_367212487,cluster_278876888_6104250209,3,highway.residential,"3950.66,3032.98 3957.24,2981.62",center
25584526#2,cluster_278876888_6104250209,278877070,3,highway.residential,"3957.24,2981.62 3963.27,2911.74",center
25584526#3,278877070,cluster_442290144_442290145_442290146_6574844078_6887652684,3,highway.residential,"3963.27,2911.74 3970.64,2850.60",center
25584526#5,cluster_442290144_442290145_442290146_6574844078_6887652684,cluster_278876866_442290112,3,highway.residential,"3971.45,2839.68 3986.07,2705.88",center
25584526#6,cluster_278876866_442290112,278877523,3,highway.residential,"3986.07,2705.88 3994.68,2638.30",center
25584526#7,278877523,cluster_278875183_357255016_367195670_367198363,3,highway.residential,"3994.68,2638.30 4002.32,2570.09",center
25584530#0,6574844070,cluster_278875183_357255016_367195670_367198363,3,highway.residential,"4094.58,2578.82 4012.68,2571.23",center
25584530#2,cluster_278875183_357255016_367195670_367198363,cluster_278877517_512417459,3,highway.residential,"4002.32,2570.09 3805.89,2548.27",center
25584530#3,cluster_278877517_512417459,cluster_278877460_6287969867,3,highway.residential,"3805.89,2548.27 3659.14,2532.55",center
25584530#4,cluster_278877460_6287969867,cluster_278875325_361382924_367219860_367220220,3,highway.residential,"3659.14,2532.55 3466.00,2509.00",center
25584535#1,cluster_278875543_278875744_6574844061_6574844063,cluster_278876632_6280498529,3,highway.residential,"3487.58,2307.28 3680.58,2329.16",center
25584535#2,cluster_278876632_6280498529,cluster_278876649_6106950404,3,highway.residential,"3680.58,2329.16 3737.24,2334.83",center
25584535#3,cluster_278876649_6106950404,cluster_278876636_6280498528,3,highway.residential,"3737.24,2334.83 3763.54,2337.62",center
25584535#4,cluster_278876636_6280498528,6574844057,3,highway.residential,"3763.54,2337.62 3828.38,2345.15",center
25584535#5,6574844057,cluster_276611976_543376981_6574844059_6574844060,3,highway.residential,"3828.38,2345.15 4025.24,2367.06",center
25584535#7,cluster_276611976_543376981_6574844059_6574844060,278875648,3,highway.residential,"4035.25,2368.18 4117.79,2378.01",center
25584538#0,278875679,cluster_276611976_543376981_6574844059_6574844060,3,highway.residential,"4116.42,2389.75 4033.96,2379.75",center
25584538#2,cluster_276611976_543376981_6574844059_6574844060,cluster_278876636_6280498528,3,highway.residential,"4023.96,2378.61 3762.37,2348.76",center
25584538#3,cluster_278876636_6280498528,cluster_278876649_6106950404,3,highway.residential,"3762.37,2348.76 3736.22,2345.79",center
25584538#4,cluster_278876649_6106950404,cluster_278876632_6280498529,3,highway.residential,"3736.22,2345.79 3679.36,2340.06",center
25584538#5,cluster_278876632_6280498529,cluster_278875543_278875744_6574844061_6574844063,3,highway.residential,"3679.36,2340.06 3486.38,2317.71",center
25584541#1,cluster_278875778_6574844055,6574844052,3,highway.residential,"3503.08,2161.72 3549.35,2167.93",
25584541#7,6574844053,cluster_276611977_6574844054,3,highway.residential,"3992.86,2218.83 4041.09,2223.61",
25584555#0,278876031,278876198,3,highway.residential,"3750.64,1898.22 3746.93,1941.33 3744.07,1970.90",
25584555#1,278876198,6574844043,3,highway.residential,"3744.07,1970.90 3740.82,2008.08 3737.91,2042.56",
25584557#0,6574844044,278876158,3,highway.residential,"3841.74,2054.84 3844.91,2021.01 3849.20,1981.61",
25584557#1,278876158,278876088,3,highway.residential,"3849.20,1981.61 3851.49,1954.71 3855.66,1909.83",
25584576#1,6574844051,6574844053,3,highway.residential,"4000.46,2145.45 3997.35,2175.42 3992.86,2218.83",
25584582#1,6574844050,278876187,3,highway.residential,"3557.09,2096.64 3559.16,2084.18 3566.70,2022.84",
25584589#1,cluster_278876199_367216502,367217323,3,highway.residential,"3551.78,1728.15 3599.94,1733.39",
25584589#7,278876460,cluster_278876200_6574844035,3,highway.residential,"4037.78,1780.98 4089.40,1786.60",
25584591#1,313936550,cluster_278876208_367870942,3,highway.residential,"3899.86,1694.38 3908.62,1620.70",
25584601#0,cluster_367217679_367888060,278876572,3,highway.residential,"3592.30,1807.22 3799.40,1830.33",
25584604#1,278876631,cluster_278876632_6280498529,3,highway.residential,"3688.80,2258.59 3680.58,2329.16",
25584615#0,442272753,cluster_278876865_543376980_6574844073_6574844074_6646262859,3,highway.residential,"3358.08,2629.65 3439.95,2639.30",center
25584616#1,cluster_278876867_367220803,278877316,3,highway.residential,"3436.70,2783.08 3482.27,2788.42",
25584616#4,278877214,6574844076,3,highway.residential,"3660.02,2810.13 3670.26,2810.99 3744.96,2819.38 3746.94,2819.59",
25584616#7,278877173,cluster_442290144_442290145_442290146_6574844078_6887652684,3,highway.residential,"3921.18,2838.56 3962.87,2842.91",
25584635#1,278877391,278877392,3,highway.residential,"3490.75,2721.20 3491.50,2715.31 3498.04,2651.35",
25584639#1,cluster_278877460_6287969867,278877518,3,highway.residential,"3659.14,2532.55 3652.46,2603.40",
25584640#1,278877522,cluster_278877517_512417459,3,highway.residential,"3799.47,2615.06 3805.89,2548.27",
25584650#0,2349727149,2349727142,10,highway.tertiary,"4512.49,2729.89 4512.77,2726.50 4513.63,2716.16",center
25584650#1,2349727142,280773409,10,highway.tertiary,"4513.63,2716.16 4514.63,2708.19 4516.93,2688.01 4519.37,2668.65 4521.79,2649.47 4524.30,2629.61 4526.74,2610.27 4529.22,2590.67 4531.67,2571.17 4535.49,2539.25",center
25584650#3,6570524676,25584650#3-AddedOffRampNode,10,highway.tertiary,"4537.95,2515.26 4540.97,2488.12 4543.04,2466.68 4545.07,2445.50 4547.12,2424.22 4549.18,2402.83 4551.20,2381.75 4551.47,2379.01",center
25584650#3-AddedOffRampEdge,25584650#3-AddedOffRampNode,6570524675,10,highway.tertiary,"4553.06,2379.17 4554.72,2361.88 4556.74,2340.83 4558.82,2319.32 4560.83,2298.38 4562.44,2279.59",center
25746544#0,cluster_442349892_442349893_6572827938,cluster_280771666_442349890,3,highway.residential,"4253.75,2096.18 4268.30,1953.62",center
25746544#1,cluster_280771666_442349890,cluster_280771812_442349874_6572827950_6572827951_6894453662,3,highway.residential,"4268.30,1953.62 4283.46,1817.76",center
25746544#3,cluster_280771812_442349874_6572827950_6572827951_6894453662,cluster_280771619_442349885_442349886_442349888,3,highway.residential,"4285.27,1802.27 4301.04,1666.91",center
25746544#5,cluster_280771619_442349885_442349886_442349888,4325417602,3,highway.residential,"4302.33,1655.31 4311.50,1576.79",center
25746572#1,cluster_280771619_442349885_442349886_442349888,cluster_313957979_442349884,3,highway.residential,"4313.94,1656.72 4361.74,1662.13",center
25746572#2,cluster_313957979_442349884,cluster_442338233_442349883,3,highway.residential,"4361.74,1662.13 4554.59,1684.22",center
25746572#3,cluster_442338233_442349883,cluster_280771664_442349882,3,highway.residential,"4554.59,1684.22 4750.65,1704.07",center
25746572#4,cluster_280771664_442349882,cluster_2349736003_280771621_442349880_442349881,3,highway.residential,"4750.65,1704.07 4987.67,1729.36",center
25746572#6,cluster_2349736003_280771621_442349880_442349881,cluster_442349879_6572827937,3,highway.residential,"5008.15,1731.27 5159.59,1749.52",center
25746572#7,cluster_442349879_6572827937,cluster_6568148777_6568148778_6568148779_6568170686,3,highway.residential,"5159.59,1749.52 5206.74,1755.96",center
25746572#9,cluster_6568148777_6568148778_6568148779_6568170686,6479606083,3,highway.residential,"5216.83,1757.03 5302.04,1766.41",center
25746577#3,280773634,cluster_280771664_442349882,3,highway.residential,"4741.39,1788.67 4749.44,1715.16",
25746577#5,cluster_280771664_442349882,2400953160,3,highway.residential,"4750.65,1704.07 4759.30,1625.14",
25746578#1,cluster_280771666_442349890,3723347346,3,highway.residential,"4279.32,1954.82 4327.21,1960.08",
25746578#10,367883620,cluster_6568148781_6572827960_6572827962_6884069715_8285723079,3,highway.residential,"5192.06,2055.02 5232.09,2059.38",
25746588#1,cluster_6114046739_6568148776,2349736001,3,highway.residential,"5224.83,1916.96 5174.28,1911.23",
25746588#11,313957974,cluster_280771812_442349874_6572827950_6572827951_6894453662,3,highway.residential,"4344.99,1817.10 4312.74,1813.44",
25746595#0,6572827986,cluster_280771581_6572827978,3,highway.residential,"4926.96,2266.47 4936.88,2185.05",center
25746595#2,cluster_280771581_6572827978,280773601,3,highway.residential,"4938.22,2174.31 4946.91,2103.33",center
25746621#1,280772434,cluster_2349736003_280771621_442349880_442349881,3,highway.residential,"4978.50,1814.37 4986.23,1740.53",center
25746621#3,cluster_2349736003_280771621_442349880_442349881,4325417781,3,highway.residential,"4987.67,1729.36 4994.04,1670.92 4990.86,1661.31 4980.82,1651.48",center
25746624#3,280773604,cluster_6572827966_6572827967,3,highway.residential,"4599.08,2065.02 4591.76,2134.76",
25746624#5,cluster_6572827966_6572827967,6572827958,3,highway.residential,"4590.59,2146.02 4581.85,2229.26",
25746632#0,8700679553,8700679542,3,highway.residential,"4947.23,3149.10 5044.48,3153.17 5049.03,3153.32 5053.55,3152.84 5057.96,3151.75 5062.17,3150.07",center
25746632#1,8700679542,6570524761,3,highway.residential,"5062.17,3150.07 5066.10,3147.84 5069.69,3145.08 5090.65,3113.45",center
25746632#10,415863650,cluster_367884018_367885853_367886008_6568148769,3,highway.residential,"5279.60,2491.31 5280.19,2418.25",center
25746632#12,cluster_367884018_367885853_367886008_6568148769,6568148770,3,highway.residential,"5278.89,2406.16 5274.06,2327.23",center
25746632#3,415863649,cluster_6568170685_6570524757,3,highway.residential,"5132.30,3042.22 5164.58,2982.05",center
25746632#4,cluster_6568170685_6570524757,cluster_6570524741_6570524742,3,highway.residential,"5164.58,2982.05 5224.58,2839.51",center
25746632#5,cluster_6570524741_6570524742,cluster_6135315457_6570524667_6570524668,3,highway.residential,"5224.58,2839.51 5239.34,2784.06",center
25746632#7,cluster_6135315457_6570524667_6570524668,cluster_6474887534_6474887535_8074157124,3,highway.residential,"5242.75,2769.11 5257.36,2701.26",center
25746632#8,cluster_6474887534_6474887535_8074157124,cluster_367885786_6568148768,3,highway.residential,"5257.36,2701.26 5273.93,2556.85",center
25746632#9,cluster_367885786_6568148768,415863650,3,highway.residential,"5273.93,2556.85 5279.60,2491.31",center
25746638#1,cluster_280772563_6570524690_6570524691_6570524735,cluster_415863653_6570524736,3,highway.residential,"4672.73,2350.18 4665.19,2420.40",center
25746638#10,6570524751,367885172,3,highway.residential,"4604.74,2983.38 4601.55,3013.15 4597.26,3053.11",center
25746638#2,cluster_415863653_6570524736,cluster_3675027611_6135315657,3,highway.residential,"4665.19,2420.40 4657.52,2491.81",center
25746638#3,cluster_3675027611_6135315657,cluster_3675027604_6570524709,3,highway.residential,"4657.52,2491.81 4642.24,2634.05",center
25746638#4,cluster_3675027604_6570524709,cluster_6570524706_6570524707,3,highway.residential,"4642.24,2634.05 4634.82,2703.32",center
25746638#5,cluster_6570524706_6570524707,cluster_6135315669_6570524733_6570524734_6570524737_6865759172,3,highway.residential,"4634.82,2703.32 4627.81,2768.52",center
25746638#7,cluster_6135315669_6570524733_6570524734_6570524737_6865759172,6135315478,3,highway.residential,"4626.26,2782.98 4617.12,2868.16",center
25746638#8,6135315478,cluster_367884781_6570524756,3,highway.residential,"4617.12,2868.16 4612.19,2914.07",center
25746638#9,cluster_367884781_6570524756,6570524751,3,highway.residential,"4612.19,2914.07 4604.74,2983.38",center
258633769#0,2639671066,2639671067,3,highway.residential,"4270.93,3450.96 4271.90,3443.50 4277.69,3398.96 4283.10,3357.41 4288.54,3315.59 4298.29,3239.69",
26026754#0,286935266,2251061892,10,highway.tertiary,"4300.80,924.26 4298.13,947.09 4297.12,955.92 4285.59,1054.39 4273.23,1160.11 4270.46,1183.83 4238.08,1460.78",center
26026754#1,2251061892,7937930888,10,highway.tertiary,"4234.90,1460.41 4227.40,1524.67",center
26026774#0,2509945673,6570314024,10,highway.tertiary,"4046.92,3212.82 4044.32,3217.33 4042.03,3222.00 4040.04,3226.82 4038.38,3231.74 4037.02,3236.76 4036.10,3241.83",center
26026774#3,6572780118,6570384032,10,highway.tertiary,"4042.09,3365.88 4046.61,3425.49 4048.01,3439.29 4048.16,3453.89 4047.57,3462.58 4045.84,3472.45 4031.19,3541.23 4023.09,3575.51 4015.29,3609.51 3976.49,3782.03 3975.18,3787.38 3974.31,3792.81 3973.85,3798.29 3973.81,3803.80 3973.99,3809.29 3978.01,3873.16 3981.89,3917.78 3985.75,3955.62 3991.79,4014.73 4000.76,4102.60 4007.45,4160.85 4009.17,4170.47",center
26026810#1,cluster_284142560_492400840_8768432608_8768432610,6572827894,3,highway.residential,"4083.01,3008.73 4118.88,3012.42 4153.82,3016.03",center
26026810#2,6572827894,6278080736,3,highway.residential,"4153.82,3016.03 4188.62,3019.62 4215.63,3022.40",center
26026810#3,6278080736,6572827911,3,highway.residential,"4215.63,3022.40 4224.81,3023.34 4253.58,3026.31",center
26026810#4,6572827911,6572827912,3,highway.residential,"4253.58,3026.31 4292.15,3030.29 4298.18,3030.91",center
26026812#1,8768432616,cluster_284142560_492400840_8768432608_8768432610,3,highway.residential,"4453.12,3063.98 4391.83,3056.82 4299.71,3046.87 4081.33,3023.28",center
26193439#0,cluster_6274422668_7130062668,cluster_6274422671_6274422672_6274422679_6274422680,3,highway.residential,"5392.62,1587.39 5389.82,1581.12 5387.68,1574.55 5386.30,1567.80 5380.38,1510.51",center
26193439#2,cluster_6274422671_6274422672_6274422679_6274422680,cluster_3676648877_6274422665_6274422675_6274422676_8257585320,3,highway.residential,"5379.01,1497.24 5371.35,1423.16",center
26193439#5,cluster_3676648877_6274422665_6274422675_6274422676_8257585320,8278995375,3,highway.residential,"5370.16,1411.53 5368.45,1396.47 5365.56,1392.08 5363.12,1389.60 5360.30,1387.57 5356.95,1385.98 5353.36,1385.01 5349.65,1384.71 5345.96,1385.09 5278.56,1393.79",center
26195270#0,2349727141,6571819461,10,highway.tertiary,"3391.15,2365.04 3406.15,2375.62 3422.39,2384.19",center
26195270#1,6571819461,cluster_2349727148_6574844065,10,highway.tertiary,"3422.39,2384.19 3439.59,2390.54 3453.20,2393.95 3467.05,2395.95",center
26195270#3,cluster_2349727148_6574844065,8006884454,10,highway.tertiary,"3478.28,2397.24 3670.50,2418.36",center
26195270#4,8006884454,2349727153,10,highway.tertiary,"3670.32,2419.95 3728.92,2426.40",center
26195270#6-AddedOffRampEdge,26195270#6-AddedOffRampNode,8006886501,10,highway.tertiary,"3811.98,2435.59 3911.37,2446.63",center
26195270#7-AddedOffRampEdge,26195270#7-AddedOffRampNode,8006886513,10,highway.tertiary,"3976.24,2453.97 4075.60,2465.22",center
26195270#8,8006886513,2349727143,10,highway.tertiary,"4075.78,2463.64 4080.77,2463.62 4087.01,2463.21 4092.18,2462.54 4097.24,2461.32 4102.14,2459.52 4108.42,2457.36",center
26195719#4,2251061792,313957971,3,highway.residential,"4639.37,1434.69 4616.08,1432.18 4530.10,1422.89",
26195744#0,286839686,2251061830,3,highway.residential,"5171.06,1355.97 5154.25,1354.12 5097.96,1347.98",
26195744#8,2251061813,315025479,3,highway.residential,"4655.00,1299.61 4641.44,1298.13 4544.41,1287.96",
26195753#4,286839686,2251061951,3,highway.residential,"5171.06,1355.97 5166.50,1317.37 5163.06,1288.29 5154.99,1220.08 5146.69,1149.84 5138.14,1077.45 5130.04,1008.86 5121.86,939.66 5113.91,872.42 5105.14,798.21 5096.80,727.67",
26203057,6572802248,cluster_6274422668_7130062668,3,highway.residential,"6461.87,1708.32 6446.86,1706.29 6396.72,1699.40 6358.44,1694.55 6341.98,1693.10 6219.07,1681.74 6141.87,1673.26 6128.19,1671.69 6103.07,1668.80 6086.06,1666.85 6064.69,1664.40 6051.75,1662.92 5979.10,1654.74 5965.67,1653.23 5820.88,1636.65 5741.79,1628.03 5724.50,1626.09 5642.16,1616.39 5541.64,1604.45 5460.01,1596.93 5392.68,1591.76",
26203176#0,2251061711,2251061887,3,highway.residential,"3677.21,494.02 3668.61,573.34 3660.38,643.60 3652.87,708.59 3645.69,776.68 3631.01,912.64 3623.60,981.11 3615.81,1047.99 3601.51,1181.78 3593.84,1250.13 3586.32,1319.40",
26203214#0,7937296048,7937296067,12,highway.primary,"5296.67,1706.33 5294.01,1700.82 5290.49,1695.81 5286.23,1691.41 5281.74,1688.01 5276.81,1685.29 5271.54,1683.33 5266.03,1682.15 5248.85,1680.30",center
26203214#1-AddedOnRampEdge,7937296067,26203214#1-AddedOnRampNode,12,highway.primary,"5249.02,1678.71 5149.60,1668.02",center
26203214#2,492502679,4325417781,12,highway.primary,"5028.48,1656.61 4981.19,1648.30",center
26203214#3-AddedOnRampEdge,4325417781,26203214#3-AddedOnRampNode,12,highway.primary,"4981.01,1649.89 4881.71,1638.08",center
26203214#4-AddedOffRampEdge,26203214#4-AddedOffRampNode,7937914219,12,highway.primary,"4556.69,1601.21 4480.71,1593.44 4457.30,1590.68",center
26203719#0,6570384037,7937028013,10,highway.tertiary,"3808.05,4192.17 3807.44,4174.21 3805.35,4111.36 3802.75,4034.71 3801.81,4017.73 3798.34,3917.38 3795.07,3797.45 3794.52,3769.44 3793.57,3580.53 3793.50,3570.90 3792.68,3485.21 3791.85,3398.95",center
26203719#1-AddedOffRampEdge,26203719#1-AddedOffRampNode,7937028035,10,highway.tertiary,"3790.56,3307.36 3787.41,3207.41",center
26203719#2,7937028035,286921499,10,highway.tertiary,"3785.81,3207.46 3785.57,3202.43 3784.63,3197.47 3783.03,3192.70 3780.77,3188.18 3777.93,3184.02",center
26206307#0-AddedOffRampEdge,26206307#0-AddedOffRampNode,8771565245,10,highway.tertiary,"2675.94,2209.46 2687.66,2114.02 2687.83,2110.06",center
26206307#1,8771565245,8771565246,10,highway.tertiary,"2686.24,2109.99 2686.00,2106.10 2684.92,2100.48 2683.00,2095.10 2680.28,2090.08",center
26206348#0,6570522946,8771565221,3,highway.residential,"2458.72,1478.60 2458.07,1481.84 2452.63,1532.26",
26206348#4,6572911033,cluster_4325419700_6572911046,3,highway.residential,"2415.11,1874.97 2406.15,1954.57",
26221563#0,505360296,6274461824,3,highway.residential,"4801.29,694.97 4793.38,769.56 4786.41,835.44 4779.30,902.55 4771.85,973.01 4768.42,1005.40 4766.08,1027.40 4764.83,1039.26 4763.77,1049.22 4761.60,1069.76 4759.66,1088.10 4757.93,1104.50 4751.71,1163.21 4750.65,1173.19 4743.49,1240.85 4742.08,1254.17 4739.44,1279.14",
26253884#1,9848177558,cluster_9848177603_9848177608,3,highway.residential,"2239.29,2783.94 2302.88,2791.22 2305.76,2792.67 2308.11,2794.87 2309.45,2797.00",center
26253884#3,cluster_9848177603_9848177608,6568207777,3,highway.residential,"2310.35,2804.34 2306.17,2848.30 2306.78,2850.86 2308.31,2853.02 2310.46,2854.45 2313.00,2855.01 2471.32,2870.64 2489.28,2872.42 2568.37,2880.22 2576.17,2881.03 2583.92,2882.19 2593.06,2884.05",center
26253884#6,6568207777,6568207741,3,highway.residential,"2593.06,2884.05 2602.09,2886.43 2613.30,2889.15 2624.66,2891.24 2781.45,2907.95",center
26253884#8,6568207739,6531580182,3,highway.residential,"2997.96,2930.74 3074.11,2938.77 3092.47,2940.70 3199.32,2951.95",center
26253959#2,cluster_6135315669_6570524733_6570524734_6570524737_6865759172,cluster_6570524682_6570524683,3,highway.residential,"4613.32,2781.58 4529.97,2771.51",center
26253959#3,cluster_6570524682_6570524683,492513790,3,highway.residential,"4529.97,2771.51 4508.34,2769.17",center
26253962#1,cluster_6568170685_6570524757,2429384580,3,highway.residential,"5164.58,2982.05 5124.00,2977.04",
26253962#7,6570524744,cluster_367884781_6570524756,3,highway.residential,"4662.17,2920.22 4612.19,2914.07",
26253984#1,cluster_3675027611_6135315657,6570524696,3,highway.residential,"4657.52,2491.81 4707.50,2497.09",
26253984#7,6132207429,cluster_367885786_6568148768,3,highway.residential,"5228.28,2552.03 5273.93,2556.85",
26253995#1,6570524692,cluster_6570524693_6570524694,3,highway.residential,"4996.40,2455.18 5004.32,2387.34",
26253996#1,cluster_280772564_367884043,415863652,3,highway.residential,"4849.49,2369.98 4842.53,2436.50",
26264286#0,2349727149,6287897743,3,highway.residential,"4512.49,2729.89 4477.35,2727.34 4471.01,2726.63 4439.82,2722.98",center
26264286#1,6287897743,6287897746,3,highway.residential,"4439.82,2722.98 4411.72,2719.85 4409.45,2719.61 4371.72,2715.42",center
26264286#3,6287897746,6572806062,3,highway.residential,"4371.72,2715.42 4336.63,2711.51 4305.41,2708.05",center
26264286#4,6572806062,cluster_8279196058_8279196059,3,highway.residential,"4305.41,2708.05 4270.23,2704.34 4223.22,2698.92",center
26264286#5,cluster_8279196058_8279196059,6572806074,3,highway.residential,"4223.22,2698.92 4209.48,2697.40",center
26285000#4,314795352,287924311,3,highway.residential,"3034.57,1938.60 2963.76,1931.00 2923.29,1926.52",
26451056#0,492502679,cluster_2349736003_280771621_442349880_442349881,3,highway.residential,"5028.48,1656.61 5023.23,1659.84 5018.30,1669.15 5015.16,1679.30 5013.05,1689.29 5008.15,1731.27",center
26451056#2,cluster_2349736003_280771621_442349880_442349881,2349736008,3,highway.residential,"5007.09,1742.47 5000.97,1816.71",center
26520591#0,5368075463,267611273,11,highway.secondary,"2631.18,3.81 2630.01,11.05 2628.06,18.99 2621.43,49.09 2615.98,83.53 2604.65,146.96 2590.09,228.03 2581.50,274.81 2568.46,344.73 2564.82,365.46 2560.65,386.53 2557.51,405.31 2551.28,439.17 2504.10,695.87 2472.72,866.58 2467.64,894.26 2456.12,956.93 2419.49,1156.20 2400.15,1261.45",center
26520591#1,267611273,272513534,11,highway.secondary,"2397.01,1260.86 2387.17,1313.51 2386.15,1318.66",center
